Date,Close,Volume,VIX_Close,RSI_14,MACD,MACD_Signal,Next_Day_Return,Target_Up
2021-06-10,546.2300415039062,28527745,16.100000381469727,69.1177049580497,2.249505396195218,0.5751486916146297,0.005008138504416948,1
2021-06-11,548.9656372070312,24227710,15.649999618530273,75.75749278457573,2.9567930545127865,1.051477564194261,0.011628203031424533,1
2021-06-15,555.34912109375,26012250,17.020000457763672,72.41382891683332,3.9864639452462143,1.6384748404046519,-0.006568529614764063,0
2021-06-16,551.7012939453125,25856919,18.149999618530273,66.6664807473066,4.456761606256009,2.2021321935749234,0.0058094446400152044,1
2021-06-17,554.9063720703125,22872361,17.75,71.90743427979861,5.030114876491439,2.7677287301582267,-0.004950841360352287,0
2021-06-18,552.1591186523438,32652017,20.700000762939453,63.95872332064883,5.202845913829606,3.254752166892503,-0.03316757999574427,0
2021-06-21,533.8453369140625,44279632,17.889999389648438,41.56029378912466,3.817956349558358,3.367393003425674,-0.008576094589369365,0
2021-06-22,529.2670288085938,27823974,16.65999984741211,37.88277836038623,2.3241982796838556,3.15875405867731,0.029411713829343045,1
2021-06-23,544.8336791992188,34392376,16.31999969482422,51.423714603988486,2.369172492228813,3.000837745387611,-0.00840324178812546,0
2021-06-24,540.2553100585938,16524230,15.970000267028809,48.04242133608764,2.012183553606178,2.8031069070313244,0.0016948457461032351,1
2021-06-25,541.1709594726562,18841696,15.619999885559082,49.14700065141485,1.7826037566206878,2.599006276949197,-0.001691978104210845,0
2021-06-28,540.2553100585938,15028407,15.760000228881836,50.25258563660104,1.5093757144803703,2.381080164455432,0.008474454679822552,1
2021-06-29,544.8336791992188,28659610,16.020000457763672,54.66589275467925,1.6433333255657772,2.233530796677501,0.0,0
2021-06-30,544.8336791992188,24883853,15.829999923706055,56.53478864430308,1.729558424557922,2.132736322253585,-0.0033613191203101245,0
2021-07-01,543.0023193359375,18250994,15.479999542236328,47.69439772173378,1.6313122489247007,2.0324515075878082,-0.008431470626254045,0
2021-07-02,538.4240112304688,18322419,15.069999694824219,42.66313120843345,1.1705271371072286,1.8600666334916924,0.005101830871007795,1
2021-07-06,542.086669921875,12997112,16.440000534057617,42.6573902472676,0.9551674231994411,1.5439247051663745,0.003378465105407402,1
2021-07-07,543.9180908203125,16966158,16.200000762939453,41.4285006922636,1.0432633445791453,1.4437924330489287,-0.010100931891340204,0
2021-07-08,538.4240112304688,21140426,19.0,39.726091188496525,0.6621211693241094,1.2874581803039649,-0.006803007955867968,0
2021-07-09,534.7611083984375,29029415,16.18000030517578,50.87728120008139,0.06376258764521481,1.0427190617722149,0.015411014017421065,1
2021-07-12,543.0023193359375,31304547,16.170000076293945,62.295130333112965,0.25165502621405267,0.8845062546605824,0.023608814652871013,1
2021-07-13,555.8219604492188,52540315,17.1200008392334,60.344906843433535,1.4186457717225949,0.991334158072985,0.009884713120294153,1
2021-07-14,561.3161010742188,38418875,16.329999923706055,69.49156754998012,2.755066881203902,1.3440807026991684,0.0016312544969050435,1
2021-07-15,562.2317504882812,22012834,17.010000228881836,69.49156754998012,3.8437669415352502,1.8440179504663847,-0.0407164658059046,0
2021-07-16,539.3396606445312,57970545,18.450000762939453,49.39761358288616,2.8267838452388787,2.0405711294208837,-0.011884627706701067,0
2021-07-19,532.9298095703125,40644341,22.5,42.35297254358264,1.4864610049522753,1.9297491045271622,-0.0017181426101886554,0
2021-07-20,532.01416015625,15354333,19.729999542236328,41.860515585290294,0.34636753289430544,1.613072790200591,0.006884628269079762,1
2021-07-21,535.6768798828125,25828732,17.90999984741211,45.45457299799731,-0.25863253150396304,1.2387317258596804,0.01025633137470039,1
2021-07-22,541.1709594726562,26058172,17.690000534057617,51.68532509706178,-0.29141389636970416,0.9327026014138036,-0.01015220697577246,0
2021-07-23,535.6768798828125,15271451,17.200000762939453,46.73915642268271,-0.7520505011224259,0.5957519809065577,-0.008547113722621624,0
2021-07-26,531.098388671875,21619179,17.579999923706055,43.74998264192655,-1.4696135159622372,0.1826788815327987,0.0,0
2021-07-27,531.098388671875,17785992,19.360000610351562,42.55314321047533,-2.0150590288315016,-0.2568687005400614,-0.0017240673923946126,0
2021-07-28,530.1827392578125,36158305,18.309999465942383,44.94376636886596,-2.492482001815688,-0.7039913607951868,0.006908179737003861,1
2021-07-29,533.8453369140625,23224896,17.700000762939453,49.438148391136195,-2.5459539539194793,-1.0723838794200453,-0.005145588154926051,0
2021-07-30,531.098388671875,18999281,18.239999771118164,42.1686301908915,-2.7779639875208204,-1.4134999010402005,0.017241478381468278,1
2021-08-02,540.2553100585938,23482491,19.459999084472656,39.240465744178195,-2.197613857783381,-1.5703226923888367,0.006779721908372283,1
2021-08-03,543.9180908203125,22747702,18.040000915527344,37.66229943862292,-1.4256919135183352,-1.5413965366147364,0.003366977297113438,1
2021-08-04,545.7494506835938,20313271,17.969999313354492,38.46152531451942,-0.6585711770544549,-1.3648314647026802,0.0,0
2021-08-05,545.7494506835938,15116242,17.280000686645508,56.60379256829667,-0.05004557239408314,-1.101874286240961,-0.008389364762900975,0
2021-08-06,541.1709594726562,13687213,16.149999618530273,58.82354478787237,0.06205405628099925,-0.869088617736569,0.0067681379838482325,1
2021-08-09,544.8336791992188,17390951,16.719999313354492,62.96293096105967,0.44135700216213536,-0.6069994937568282,-0.006722638240620249,0
2021-08-10,541.1709594726562,17190865,16.790000915527344,55.55554184045414,0.441319195224537,-0.39733575596055515,-0.001691978104210845,0
2021-08-11,540.2553100585938,19969687,16.170000076293945,48.97962792671713,0.36321703772455294,-0.24522519722353353,-0.006779608933719206,0
2021-08-12,536.5925903320312,15444622,15.59000015258789,51.0638629791567,0.005703892974906921,-0.19503937918384545,-0.008532414085234086,0
2021-08-13,532.01416015625,22524428,15.449999809265137,51.06393539804685,-0.6396948970534595,-0.28397048275776826,0.005163299114784303,1
2021-08-16,534.7611083984375,19315705,16.1200008392334,54.0000053324517,-0.9189294750829049,-0.4109622812227956,0.0,0
2021-08-17,534.7611083984375,0,17.90999984741211,55.10201027856601,-1.127230874107795,-0.5542159997997955,-0.017122930411894055,0
2021-08-18,525.6044311523438,43716164,21.56999969482422,41.81838894632043,-2.008031227743345,-0.8449790453885054,-0.026132720385744546,0
2021-08-19,511.86895751953125,38868947,21.670000076293945,34.32831960269526,-3.7709407264827632,-1.4301713816073571,-0.012522445403370996,0
2021-08-20,505.4591064453125,45614061,18.559999465942383,20.312342149526387,-5.6204910949315945,-2.268235324272205,0.025362370466399442,1
2021-08-23,518.2787475585938,33685159,17.149999618530273,31.080958141436923,-5.982868404822739,-3.0111619403823116,0.010600744581715338,1
2021-08-24,523.7728881835938,24844800,17.219999313354492,34.615305733540026,-5.7603223908648715,-3.560994030478824,0.022727391905489558,1
2021-08-25,535.6768798828125,27504657,16.790000915527344,43.95603107738802,-4.570712103172582,-3.7629376450175758,0.015384667972421884,1
2021-08-26,543.9180908203125,43822008,18.84000015258789,51.57898946638723,-2.929174827451675,-3.596185081504396,0.008417387135846388,1
2021-08-27,548.4964599609375,27105651,16.389999389648438,52.083355030970345,-1.244463186224948,-3.1258407024485066,0.010016506861464158,1
2021-08-30,553.990478515625,36575609,16.190000534057617,57.142818276854385,0.5279187898818236,-2.395088803982441,0.014876197863071816,1
2021-08-31,562.2317504882812,52721470,16.479999542236328,61.320739293053535,2.5679443839109126,-1.4024821664037703,-0.001628597839355872,0
2021-09-01,561.3161010742188,30092045,16.110000610351562,63.10678794875711,4.063947452938237,-0.3091962425353689,-0.009787961924636712,0
2021-09-02,555.8219604492188,24112463,16.40999984741211,62.499975965713645,4.751437813823713,0.7029305687364475,0.021417024841469123,1
2021-09-03,567.7260131835938,51562454,16.40999984741211,65.78953061478651,6.185533467814253,1.7994511485520086,0.017741742489455925,1
2021-09-07,570.4728393554688,26526056,18.139999389648438,69.91851855063166,8.820686704738932,4.202525669243682,-0.006420284023316625,0
2021-09-08,566.8102416992188,37817737,17.959999084472656,76.78572916406296,9.03797925960464,5.169616387315874,0.0,0
2021-09-09,566.8102416992188,18735512,18.799999237060547,81.90481027122249,9.105225799632194,5.956738269779138,0.004846435500368784,1
2021-09-10,569.5572509765625,16304725,20.950000762939453,79.78727100610178,9.273283221497309,6.620047260122773,-0.011254094409698823,0
2021-09-13,563.1473999023438,15198774,19.3700008392334,72.63157008464492,8.787946549271624,7.053627117952543,-0.0032518996419810264,0
2021-09-14,561.3161010742188,14441901,19.459999084472656,66.66669311713775,8.161462964523366,7.275194287266708,-0.009787961924636712,0
2021-09-15,555.8219604492188,23433501,18.18000030517578,58.024669007553435,7.1393410979596865,7.2480236494053045,-0.007033370460305277,0
2021-09-16,551.9126586914062,22467022,18.690000534057617,52.32390032941747,5.945320223556223,6.987482964235489,0.0,0
2021-09-17,551.9126586914062,40717715,20.809999465942383,48.472357217924795,4.94208084647596,6.578402540683584,-0.023333385309897037,0
2021-09-22,539.03466796875,40642293,20.8700008392334,34.033747241012236,3.0724429766258936,5.877210627872046,0.003413106473794336,1
2021-09-23,540.8744506835938,21696296,18.6299991607666,36.1070136110747,1.719376680045798,5.0456438383067965,0.017006581252531294,1
2021-09-24,550.0728759765625,16736973,17.75,46.2799942813497,1.3734654832463775,4.311208167294713,0.006689121669558595,1
2021-09-27,553.7523803710938,19464241,18.760000228881836,39.88121440984653,1.380322127104023,3.7250309592565753,-0.013289349264974493,0
2021-09-28,546.3933715820312,16707080,23.25,26.3282497182159,0.7829205386673266,3.1366088751387258,-0.023569082994856272,0
2021-09-29,533.515380859375,49310524,22.559999465942383,24.294720218713792,-0.7213554134955302,2.365016017411875,0.0,0
2021-09-30,533.515380859375,30465107,23.139999389648438,25.5989736864,-1.8916986191673004,1.5136730900960398,-0.010344331318792754,0
2021-10-01,527.9965209960938,36704493,21.100000381469727,23.683173758160848,-3.227327289409345,0.5654730141949629,-0.0034846911144132964,0
2021-10-04,526.1566162109375,20957803,22.959999084472656,20.206629091646505,-4.3837543809856925,-0.4243724648411682,0.0,0
2021-10-05,526.1566162109375,33824024,21.299999237060547,22.156484218438038,-5.239829687708038,-1.3874639094145422,-0.001748148320002807,0
2021-10-06,525.23681640625,32508846,21.0,22.464744972251538,-5.924205143916197,-2.2948121563148733,0.015761584478727553,1
2021-10-07,533.515380859375,27933054,19.540000915527344,33.66993949131958,-5.732486127375182,-2.982346950526935,-0.008620409567840048,0
2021-10-08,528.916259765625,18279079,18.770000457763672,33.333274352724686,-5.883832898220476,-3.5626441400656432,0.0,0
2021-10-12,528.916259765625,26522907,19.850000381469727,33.333274352724686,-5.935357201324678,-4.03718675231745,-0.0069565707074413785,0
2021-10-13,525.23681640625,18914374,18.639999389648438,38.461483494384474,-6.201602695942597,-4.47006994104248,0.003502303183552824,1
2021-10-14,527.0763549804688,13916927,16.860000610351562,38.46123221471577,-6.192782240552333,-4.814612400944451,0.04712088386483937,1
2021-10-15,551.9126586914062,53150216,16.299999237060547,51.21956153560449,-4.13405500949591,-4.678500922654743,-0.016666782784521605,0
2021-10-18,542.7140502929688,19158568,16.309999465942383,43.18176677187654,-3.2077724641333134,-4.384355230950458,0.016949272629798173,1
2021-10-19,551.9126586914062,17386359,15.699999809265137,53.33343654939847,-1.7117045866762055,-3.849825102095608,-0.003333467145337665,0
2021-10-20,550.0728759765625,16372520,15.489999771118164,61.53855969402685,-0.6668283227679694,-3.2132257462300804,-0.0033443943973154866,0
2021-10-21,548.2332153320312,16169014,15.010000228881836,60.000132706406156,0.01265255420912581,-2.5680500861422395,0.006711456468661003,1
2021-10-22,551.9126586914062,13995403,15.430000305175781,66.66658159879952,0.8383820271845934,-1.886763663476873,-0.011666858537598412,0
2021-10-25,545.4735717773438,16785568,15.239999771118164,62.65060337281205,0.9621075068590699,-1.3169894294096844,0.010118116302278546,1
2021-10-26,550.9927368164062,19998808,15.979999542236328,65.1685552418492,1.488354509642022,-0.7559206415993431,0.0,0
2021-10-27,550.9927368164062,14961858,16.979999542236328,65.90906177685653,1.8836949874959146,-0.2279975157802916,-0.006677843669291472,0
2021-10-28,547.3132934570312,16570044,16.530000686645508,59.0361734734257,1.8784512193972205,0.19329223125521083,-0.008403309802712755,0
2021-10-29,542.7140502929688,25763960,16.260000228881836,59.03607908282976,1.4860448099998393,0.45184274700413657,0.0,0
2021-11-01,542.7140502929688,16089351,16.40999984741211,59.03607908282976,1.1616689073665611,0.5938079790766215,0.0033898545259596347,1
2021-11-02,544.5537719726562,15192404,16.030000686645508,62.96290228376185,1.041048275393905,0.6832560383400782,0.0,0
2021-11-03,544.5537719726562,10224009,15.100000381469727,62.02534835084536,0.9346811332457037,0.7335410573212033,-0.008445893501759505,0
2021-11-04,539.9545288085938,17932145,15.4399995803833,38.59653615755152,0.4738022237942232,0.6815932906158073,0.02214654983855402,1
2021-11-05,551.9126586914062,33270827,16.479999542236328,58.33335176465123,1.0612401945189731,0.7575226713964405,0.0033333565569042545,1
2021-11-08,553.7523803710938,19752355,17.219999313354492,51.923081830825964,1.6561481381157819,0.9372477647403088,0.014950159704757437,1
2021-11-09,562.0310668945312,39538660,17.780000686645508,61.016998712303966,2.7637786640215154,1.3025539445965502,0.0016365639888373806,1
2021-11-10,562.9508666992188,16027674,18.729999542236328,63.79305216482061,3.673458648349879,1.776734885347216,-0.00980366539970623,0
2021-11-11,557.431884765625,18463848,17.65999984741211,55.000094000241084,3.904047443097056,2.202197396897184,-0.0033003524376095106,0
2021-11-12,555.5921630859375,15821327,16.290000915527344,60.00021715605196,3.89345918597985,2.5404497547137175,0.006622122238576056,1
2021-11-15,559.2713623046875,15551452,16.489999771118164,58.49056839991437,4.134291011261439,2.859218006023262,0.0032894973776347314,1
2021-11-16,561.111083984375,20917108,16.3700008392334,60.00002412856665,4.422620911371496,3.171898587092909,0.0,0
2021-11-17,561.111083984375,19717852,17.110000610351562,64.70598184512542,4.59812016745343,3.4571429031650136,0.004918285645415299,1
2021-11-18,563.8707885742188,20030651,17.59000015258789,73.46960607743037,4.9033667294716,3.746387668426331,0.008156555113791208,1
2021-11-19,568.4700317382812,35554348,17.90999984741211,75.92612161843347,5.453532388248959,4.087816612390857,-0.004854617544930329,0
2021-11-22,565.7103271484375,20312168,19.170000076293945,70.90905142617237,5.602277966867518,4.39070888328619,-0.004877868260118712,0
2021-11-23,562.9508666992188,19431694,19.3799991607666,67.24146215341811,5.43484500297734,4.59953610722442,-0.014706094409786763,0
2021-11-24,554.6720581054688,20391940,18.579999923706055,62.90312223751437,4.581311995265992,4.595891284832734,0.0,0
2021-11-26,548.2332153320312,26588102,28.6200008392334,44.444376179616235,2.7379159673770346,4.10661455490758,-0.005033703682138513,0
2021-11-29,545.4735717773438,23379558,22.959999084472656,31.249792645839094,1.6071480713154642,3.606721258189157,0.005059170045022654,1
2021-11-30,548.2332153320312,62021697,27.190000534057617,34.00000530825008,0.9230462360706042,3.0699862537654465,0.006711456468661003,1
2021-12-01,551.9126586914062,21403404,31.1200008392334,43.74990496333312,0.6700668184804499,2.5900023667084473,0.024999731823049265,1
2021-12-02,565.7103271484375,45125742,27.950000762939453,59.016190157115446,1.5648961908042338,2.3849811315276046,-0.011382088207946839,0
2021-12-03,559.2713623046875,23045832,30.670000076293945,50.0,1.7344901423736019,2.254882933696804,-0.01315766211049485,0
2021-12-06,551.9126586914062,23589363,27.18000030517578,42.85723764719711,1.2605775353656554,2.0560218540305746,0.011666747949165224,1
2021-12-07,558.3516845703125,18606530,21.889999389648438,48.05206556020889,1.3885674143990627,1.9225309661042724,-0.008237289017509086,0
2021-12-08,553.7523803710938,20801543,19.899999618530273,43.03796405173862,1.1061241935968837,1.7592496116027947,0.009966515954108024,1
2021-12-09,559.2713623046875,11039070,21.579999923706055,43.749901506964186,1.3124920330432133,1.6698980958908785,-0.0049339186664079104,0
2021-12-10,556.511962890625,10497451,18.690000534057617,43.75008294184781,1.2390960333902967,1.5837376833907622,-0.006611835279470291,0
2021-12-13,552.8323974609375,17711657,20.309999465942383,43.20980979554188,0.8739447055573919,1.4417790878240881,-0.003327700498343633,0
2021-12-14,550.9927368164062,22579034,21.889999389648438,47.297353036117784,0.4311444433831184,1.2396521589358942,0.0016695716903913915,1
2021-12-15,551.9126586914062,21827730,19.290000915527344,48.000109704223256,0.15269191525931092,1.0222601102005775,0.01297600441115132,1
2021-12-16,559.0742797851562,21809022,20.56999969482422,57.77565897418387,0.5040884330082918,0.9186257747621204,0.003305941032151871,1
2021-12-17,560.9225463867188,24105733,21.56999969482422,61.22742458894522,0.921094568315084,0.9191195334727131,-0.014826844596201094,0
2021-12-20,552.6058349609375,21381070,22.8700008392334,52.94027837858469,0.573870605392699,0.8500697478567103,-0.0016724295645608178,0
