Date,Close,Volume,VIX_Close,SOX_Ret,ADR_Ret,FX_Ret
2000-03-08,37.184959411621094,64819045052,23.81999969482422,-0.017068289878445664,0.03344135581148211,
2000-03-09,37.56062698364258,71897783191,22.209999084472656,0.03867412006131987,-0.015657738941489474,
2000-03-10,36.62155532836914,99978344966,21.239999771118164,0.03295593607444247,-0.056203424005982106,
2000-03-13,34.18019104003906,232179364310,22.850000381469727,-0.0124781396358139,-0.011235978666788493,
2000-03-14,34.93133544921875,145477589021,24.40999984741211,-0.06554220905791486,-0.03636386148608728,
2000-03-15,34.367942810058594,154204016711,22.34000015258789,-0.023173739440888408,-0.04245291115059768,
2000-03-16,34.55585479736328,233438180185,20.770000457763672,0.021459410283027225,0.08374418717831578,
2000-03-17,35.68266296386719,267728113852,22.3700008392334,0.02258127602273352,0.08181794913564855,
2000-03-20,34.55585479736328,21190095663,22.959999084472656,-0.04094575017312119,-0.13445344703929218,
2000-03-21,36.62155532836914,447638099122,21.700000762939453,-0.007445178525362639,0.08616480244080704,
2000-03-22,36.058143615722656,247260900862,21.489999771118164,0.09217312354238483,0.005586422655315504,
2000-03-23,37.74835205078125,280164605464,22.260000228881836,-0.014924220410498679,0.03222222563535637,
2000-03-24,37.184959411621094,189561198505,23.309999465942383,0.0018520118248217532,-0.020451551820433123,
2000-03-27,39.626502990722656,257812048419,24.530000686645508,0.01394949905137488,0.05714256610154522,
2000-03-28,39.25083923339844,181779906634,24.860000610351562,-0.033926719752242374,-0.006237086720102147,
2000-03-29,38.311946868896484,105678469394,24.100000381469727,-0.053418638711169364,-0.04079516858559973,
2000-03-30,39.0630989074707,227815979813,25.469999313354492,-0.03559215049187303,-0.029443606043685677,
2000-03-31,38.49968719482422,127027740887,24.110000610351562,0.026560917605453538,0.02471902515902835,
2000-04-03,38.49968719482422,0,24.030000686645508,-0.07367856522853344,-0.04385974453843966,
2000-04-04,38.49968719482422,0,27.1200008392334,-0.023675346757030535,-0.04587129100822962,
2000-04-05,39.0630989074707,182695562287,28.40999984741211,0.061624668422890494,0.037259474660191305,
2000-04-06,37.936279296875,145596416273,27.149999618530273,0.019219911449849914,0.040556379886263816,
2000-04-07,37.56062698364258,110518474790,24.389999389648438,0.05767061782955696,-0.02115855086337426,
2000-04-10,39.43876647949219,201610650952,25.989999771118164,-0.04537846856217265,-0.025028371636430125,
2000-04-11,38.49968719482422,117967570843,27.25,-0.030699785173353256,-0.018669517899891797,
2000-04-12,37.56062698364258,128216408046,28.979999542236328,-0.08323099329076589,-0.0963138967191075,
2000-04-13,36.058143615722656,248891269216,29.399999618530273,-0.026982742884407163,-0.052631471956739784,
2000-04-14,34.93133544921875,239165097006,33.4900016784668,-0.1164108162819496,-0.11527810073919043,
2000-04-17,33.61678695678711,208060407784,28.950000762939453,0.13194944859987068,0.11146051687558578,
2000-04-18,35.494754791259766,217523114345,26.1200008392334,0.04229214012540439,0.10734422787813647,
2000-04-19,34.367942810058594,145654459349,27.020000457763672,-0.037735505352522236,-0.05229590672582041,
2000-04-20,34.93133544921875,95074579646,25.850000381469727,0.011265077920828315,0.0026915331615948723,
2000-04-21,34.93133544921875,70356985905,25.850000381469727,0.011265077920828315,0.0026915331615948723,
2000-04-24,33.80453109741211,80690194617,27.3700008392334,-0.029913695783539085,-0.040268443923071606,
2000-04-25,35.119258880615234,129573988875,25.239999771118164,0.08937830035475214,0.1188815165186885,
2000-04-26,34.74359130859375,221065619149,26.969999313354492,-0.01996391572694145,-0.03000008131287768,
2000-04-27,35.3070068359375,105813977898,26.190000534057617,0.0700200478966746,0.04252548598332484,
2000-04-28,36.997215270996094,237572314797,26.200000762939453,0.03217279296815745,0.03461085391618646,
2000-05-01,36.997215270996094,0,25.8799991607666,-0.006469529729347112,-0.02389481745450628,
2000-05-02,36.24606704711914,84578099452,28.5,-0.04751479535781222,-0.040391703179503025,
2000-05-03,35.3070068359375,75426358510,31.6299991607666,-0.03465169912123023,-0.05102041451318884,
2000-05-04,35.119258880615234,111779167839,30.770000457763672,0.01619141793233192,-0.010752645865649502,
2000-05-05,36.058143615722656,110709562579,27.530000686645508,0.016062000929281783,0.04347808794518815,
2000-05-08,36.24606704711914,82047327484,28.200000762939453,-0.05258205824454765,-0.007812179062860358,
2000-05-09,36.24606704711914,0,28.93000030517578,-0.05060083704263596,-0.01837276082811079,
2000-05-10,35.3070068359375,93664437942,29.8700008392334,-0.08561017451635822,-0.07486665720915286,
2000-05-11,33.61678695678711,165385745438,27.760000228881836,0.06253436794984646,0.02023152087802904,
2000-05-12,34.74359130859375,213521853794,26.049999237060547,0.01695006988947112,-0.005665411768554063,
2000-05-15,33.89472198486328,134465742550,24.860000610351562,0.027521169795826417,0.05025597913016333,
2000-05-16,35.937931060791016,105315890488,24.34000015258789,0.03715895190291807,0.1284724485417048,
2000-05-17,38.221675872802734,165332157320,23.979999542236328,-0.0181049434229269,-0.049230938532353385,
2000-05-18,39.183380126953125,124512470273,23.959999084472656,-0.024636807298125785,-0.021035433871756437,
2000-05-19,38.942832946777344,83311748884,25.440000534057617,-0.05204458067848139,-0.01322321234788093,
2000-05-22,37.98137283325195,106654860230,26.0,-0.00797689021709247,-0.03517599329117649,
2000-05-23,36.77936553955078,78500882016,25.8700008392334,-0.07735560215045967,-0.036458565971380086,
2000-05-24,35.6976203918457,85726893995,24.31999969482422,0.052268536357131135,-0.04864867649045057,
2000-05-25,34.9764518737793,96828793828,24.579999923706055,-0.014739929614138836,0.0018941009517428053,
2000-05-26,34.9764518737793,70008419144,24.469999313354492,0.00881652706211744,-0.013232199773805298,
2000-05-29,34.9764518737793,52122944798,24.469999313354492,0.00881652706211744,-0.013232199773805298,
2000-05-30,34.9764518737793,0,23.6200008392334,0.1106347925887552,0.12068906137639712,
2000-05-31,37.74082946777344,158989878703,23.649999618530273,-0.011748983816618597,-0.034187694493210796,
2000-06-01,36.77936553955078,55122098697,22.360000610351562,0.06895833402139129,0.03716770299747951,
2000-06-02,37.260215759277344,101225329179,21.479999542236328,0.08476678494964496,0.020478372527402255,
2000-06-05,37.98137283325195,59798968599,22.709999084472656,-0.004137366779817242,0.005016723296239478,
2000-06-06,37.98137283325195,0,23.049999237060547,-0.03536970577767229,-0.03494176988269415,
2000-06-07,38.7025260925293,81345149055,22.479999542236328,0.01566286241816761,0.03448250935224073,
2000-06-08,37.74082946777344,70697027392,22.770000457763672,0.01154390732698407,0.015000112228739981,
2000-06-09,37.98137283325195,45171655346,22.139999389648438,0.022920527833535376,0.07060729729774828,
2000-06-12,37.74082946777344,67123280572,22.31999969482422,-0.046704827288738704,-0.06134907757648633,
2000-06-13,37.260215759277344,48311780619,21.670000076293945,0.05051877915772773,-0.013072274668382011,
2000-06-14,37.01966857910156,64295991259,21.479999542236328,-0.043057406954508326,0.009933777620529494,
2000-06-15,36.058189392089844,69274685557,20.68000030517578,0.01104335776691423,-0.03770510207120836,
2000-06-16,36.058189392089844,75573138725,20.5,0.022781523857610342,-0.017035494527590567,
2000-06-19,35.57735824584961,57780102371,20.6299991607666,0.06610548801929106,0.06759078007781616,
2000-06-20,35.6976203918457,45751547817,20.8799991607666,0.02418871103155995,-0.001623102234196816,
2000-06-21,35.337032318115234,37673562283,20.610000610351562,0.0036055369877514565,-0.024390556303173105,
2000-06-22,35.817893981933594,64192016747,22.0,-0.046474398294172214,-0.01333309193566623,
2000-06-23,35.09672164916992,49329023488,22.34000015258789,0.0057587916930919025,-0.005067568473875905,
2000-06-26,34.01499938964844,95197240574,22.450000762939453,-0.0005833170715556779,0.006790885088612475,
2000-06-27,34.01499938964844,54066359094,21.799999237060547,-0.03585488310235163,0.011804425674068808,
2000-06-28,34.61588668823242,64997227603,20.290000915527344,-0.0024723663987653577,0.013333409564175502,
2000-06-29,34.25530242919922,77624156393,19.700000762939453,-0.03577632448869117,-0.01973664001303943,
2000-06-30,35.09672164916992,78027855479,19.540000915527344,0.010937940790646028,0.035234584576134376,
2000-07-03,34.49559783935547,104447180852,19.829999923706055,0.03540459526338946,0.004862547675165141,
2000-07-04,33.89472198486328,73680107655,19.829999923706055,0.03540459526338946,0.004862547675165141,
2000-07-05,35.817893981933594,119441525468,21.15999984741211,-0.09323308239573014,-0.05483926362666902,
2000-07-06,34.85618591308594,101119813131,20.940000534057617,0.04509654265808405,0.020478372527402255,
2000-07-07,34.13502502441406,56914463307,19.219999313354492,0.03692266692334467,-0.01839493536686354,
2000-07-10,34.49559783935547,65217525581,20.329999923706055,-0.006557972982132232,-0.04599639797349753,
2000-07-11,34.61588668823242,52507541337,20.110000610351562,-0.02668261990646925,0.046428092149914724,
2000-07-12,34.49559783935547,40919616069,20.030000686645508,0.03272572871356605,-0.018770874866254506,
2000-07-13,34.85618591308594,69994503658,20.030000686645508,0.026087965571018668,-0.017391345657538415,
2000-07-14,35.09672164916992,62976544862,19.31999969482422,0.042153125592864216,0.02654879296121826,
2000-07-17,34.49559783935547,50712314469,19.450000762939453,0.02200757306207146,0.00689615138390165,
2000-07-18,34.13502502441406,32287023418,19.75,-0.04632070786218867,-0.029109460892962624,
2000-07-19,34.13502502441406,32287023418,19.649999618530273,-0.03917255430537092,-0.0017635945285434662,
2000-07-20,32.45240020751953,115203218360,18.940000534057617,-0.012305974048061996,-0.04063602019354018,
2000-07-21,31.25039291381836,162136495092,18.940000534057617,-0.05551679244313956,-0.05893184172344401,
2000-07-24,30.409198760986328,110822798308,19.920000076293945,-0.006669612787442825,-0.04892379887640319,
2000-07-25,30.168649673461914,93606483860,19.389999389648438,0.026960141818130667,0.016461130732696505,
2000-07-26,31.25039291381836,123597006270,19.670000076293945,-0.06346219544659204,0.004048476788336641,
2000-07-27,31.01008415222168,75383138177,19.600000381469727,-0.08151226684619595,-0.1008063793119347,
2000-07-28,30.649505615234375,112145144460,20.84000015258789,0.007769274606918897,0.013452847094016507,
2000-07-31,30.52923583984375,44307028697,20.739999771118164,0.03820191648756088,0.07522109963822676,
2000-08-01,30.288923263549805,54874186395,20.549999237060547,-0.03825524505966471,-0.02469097718675639,
2000-08-02,30.048614501953125,39456927657,20.0,-0.0016530007995402274,0.006329114348165854,
2000-08-03,29.327455520629883,50216489866,19.989999771118164,-0.0038354447285063875,-0.01886832531726712,
2000-08-04,30.168649673461914,80865639734,18.6200008392334,-0.03110702267337795,0.0235043751632682,
2000-08-07,29.567760467529297,88230506600,19.030000686645508,0.03580812552452506,-0.00208759504236955,
2000-08-08,30.168649673461914,87806300921,18.790000915527344,-0.0033752642055890902,0.0020919622123127812,
2000-08-09,31.25039291381836,97692062259,19.18000030517578,0.013662451607400428,0.002087661353119996,
2000-08-10,31.971559524536133,102063658059,19.190000534057617,-0.021913895855170118,-0.022916565477725803,
2000-08-11,31.490930557250977,55832817569,18.549999237060547,0.011711606254853235,0.06609801012198635,
2000-08-14,31.25039291381836,42591720049,17.8799991607666,0.07706896662120544,0.018000133531016926,
2000-08-15,31.370655059814453,53931312217,17.979999542236328,0.0324478311478158,-0.0019646161909510074,
2000-08-16,32.45240020751953,77309224777,18.020000457763672,0.012116664351952577,0.07086603145146819,
2000-08-17,33.17356491088867,93825423620,17.479999542236328,0.035113805147782395,0.04411742724673107,
2000-08-18,33.534141540527344,86628725821,17.049999237060547,0.021384896479236692,0.02816895422592469,
2000-08-21,33.17356491088867,50032384651,17.350000381469727,-0.02052303558704427,-0.0034244057082638557,
2000-08-22,32.933258056640625,47266781772,17.469999313354492,0.01138964427963196,-0.03780062689601549,
2000-08-23,32.933258056640625,0,17.3799991607666,0.029185510776313928,0.02499996880434785,
2000-08-24,33.534141540527344,86961297607,17.040000915527344,0.005566122978056809,0.04529603305283891,
2000-08-25,33.77445602416992,67969846253,16.530000686645508,-0.016958331421956352,-0.04666682759844476,
2000-08-28,33.17356491088867,41797979053,16.540000915527344,-0.008105296238304915,0.0209790334051958,
2000-08-29,32.933258056640625,70881336756,16.889999389648438,-0.0020008963447200045,-0.006848920193431418,
2000-08-30,32.45240020751953,55343475749,17.690000534057617,-0.012241955476717914,-0.05172425690006699,
2000-08-31,32.33211898803711,59711834325,16.84000015258789,0.031002106093145354,0.018181862282300232,
2000-09-01,31.25039291381836,78236371122,17.530000686645508,-0.009028833202480713,-0.06964293229601926,
2000-09-04,32.09182357788086,37302006304,17.530000686645508,-0.009028833202480713,-0.06964293229601926,
2000-09-05,32.212093353271484,44200016942,19.81999969482422,-0.018221977752756024,0.0,
2000-09-06,31.490930557250977,57121754055,20.790000915527344,-0.057116046150368915,-0.049904007307040255,
2000-09-07,30.168649673461914,67406794020,19.420000076293945,0.03481197299177574,0.004040041721623311,
2000-09-08,29.92835235595703,53151311722,18.459999084472656,-0.049831016241365544,-0.04627707975468587,
2000-09-11,29.808074951171875,59550218869,18.399999618530273,-0.009317655702158256,0.008438595763520684,
2000-09-12,29.808074951171875,0,18.59000015258789,-0.0401059639231901,-0.0418409054830049,
2000-09-13,29.808074951171875,118942384480,18.31999969482422,0.01823141673347184,-0.002183452751452819,
2000-09-14,28.846599578857422,58547691419,18.260000228881836,-0.002095342733439587,-0.0021883001526284973,
2000-09-15,29.447490692138672,82176445198,18.520000457763672,-0.030133214809974884,-0.04166707589196317,
2000-09-18,29.0869140625,97868072327,20.25,-0.023948617418300677,-0.06178436345552607,
2000-09-19,27.163978576660156,133186917707,19.540000915527344,0.08117736190521074,0.03902437248240731,
2000-09-20,27.644594192504883,120368246850,19.93000030517578,0.002294698195056677,0.00234731895122664,
2000-09-21,27.524324417114258,68452388650,20.18000030517578,-0.04493461564663126,-0.1569087652739687,
2000-09-22,25.601381301879883,132834122636,20.739999771118164,-0.05889224632717771,0.13888915603015528,
2000-09-25,25.601381301879883,88873752030,21.40999984741211,-0.04983112683736812,-0.01219522776438231,
2000-09-26,27.28401756286621,199394350975,21.8799991607666,-0.011006848795318658,-0.06666684443404336,
2000-09-27,26.683134078979492,137224758488,21.670000076293945,-0.006833842071325091,-0.02645484372592055,
2000-09-28,25.601381301879883,107525519700,19.469999313354492,0.04258025015677158,-0.043478245858767695,
2000-09-29,25.000274658203125,76034057956,20.56999969482422,-0.055427346840934755,-0.07102271855681175,
2000-10-02,23.678218841552734,138001375937,21.229999542236328,-0.021372247071161588,-0.048929742622836,
2000-10-03,24.759960174560547,194590275197,21.850000381469727,-0.02450295958968096,0.019292203200939495,
2000-10-04,23.918527603149414,84448144144,21.540000915527344,0.06163969451956142,0.03470087650469034,
2000-10-05,24.759960174560547,164805785309,21.030000686645508,-0.03552472643788507,0.06402401735878205,
2000-10-06,26.442588806152344,180029493800,22.709999084472656,-0.03965639448668912,0.04298042252243128,
2000-10-09,25.84169578552246,102031335801,24.020000457763672,-0.016800332323163802,-0.05769257618631596,
2000-10-10,25.84169578552246,0,24.860000610351562,-0.10108654837280351,-0.03790067377061801,
2000-10-11,25.000274658203125,29010663869,26.56999969482422,0.0,-0.02727273252278406,
2000-10-12,23.317642211914062,183667251856,30.510000228881836,-0.024628124345821956,-0.059190207782431004,
2000-10-13,23.197368621826172,191179714534,27.600000381469727,0.10043387111895719,0.11258300016522993,
2000-10-16,23.197368621826172,0,26.790000915527344,-0.057785659332279304,-0.08630947710607972,
2000-10-17,22.59647560119629,152970339373,27.84000015258789,-0.09294601539428471,-0.03583065832266119,
2000-10-18,21.033893585205078,197565539457,28.719999313354492,-0.0012190511941199134,-0.06418916490012683,
2000-10-19,19.59157371520996,199457078987,25.09000015258789,0.17216129379785383,0.2274365138755461,
2000-10-20,20.913856506347656,53403302845,24.239999771118164,-0.007736545390394256,0.07352969065132431,
2000-10-23,23.918527603149414,393125049096,24.690000534057617,0.03239607314623272,-0.016438358548533816,
2000-10-24,25.48111343383789,281450989671,24.280000686645508,-0.07833927238224803,0.030640967961555354,
2000-10-25,25.84169578552246,211862326584,26.649999618530273,-0.07158310268315693,-0.06216278280188536,
2000-10-26,25.36085319519043,162335511542,28.6200008392334,0.061465271519749454,0.06628312639116962,
2000-10-27,25.36085319519043,0,26.469999313354492,-0.028853946944810582,-0.06216278280188536,
2000-10-30,23.678218841552734,43094344075,25.459999084472656,0.025423077412948247,-0.02881824516913989,
2000-10-31,23.557941436767578,237316567164,23.6299991607666,0.05518969939128149,0.07715139096766399,
2000-11-01,23.317642211914062,178478658699,24.280000686645508,-0.03751539828938533,-0.05785142985744263,
2000-11-02,24.88022232055664,190518503961,23.920000076293945,0.026218475780837025,0.10233898114614681,
2000-11-03,26.322551727294922,246387764272,23.670000076293945,0.010768160687012696,0.015915550901496545,
2000-11-06,26.202274322509766,242870995952,24.520000457763672,0.006967266438143049,0.02349861678202747,
2000-11-07,28.005172729492188,252449083392,24.90999984741211,-0.040481668926183656,0.022959352550017798,
2000-11-08,28.12543296813965,235556099847,25.65999984741211,-0.0709634844982584,-0.02493763274947003,
2000-11-09,27.644594192504883,166633646908,27.200000762939453,0.0057913172952788194,-0.038363500450285026,
2000-11-10,27.404293060302734,174306612636,28.530000686645508,-0.06647726400985432,-0.09308509200414139,
2000-11-13,25.601381301879883,146585514365,29.059999465942383,0.043287350247462664,0.008797844075510985,
2000-11-14,25.601381301879883,104741997508,26.809999465942383,0.05709288861999906,0.08139506109915695,
2000-11-15,25.721433639526367,138232731310,26.149999618530273,0.038640269287823825,-0.01075249445131976,
2000-11-16,24.038793563842773,145488774074,25.049999237060547,-0.055874107323885536,-0.11684766167181504,
2000-11-17,23.678218841552734,149759745078,24.809999465942383,-0.005199612471471382,0.0,
2000-11-20,21.154159545898438,121477336093,27.43000030517578,-0.014206174486391498,-0.10461556113408788,
2000-11-21,22.59647560119629,141268915401,26.6200008392334,-0.04734137062744059,0.04467362691446208,
2000-11-22,21.87531852722168,176943588927,27.709999084472656,-0.01660160561811419,-0.029605270375473447,
2000-11-23,21.39447593688965,93637447900,27.709999084472656,-0.01660160561811419,-0.029605270375473447,
2000-11-24,22.836790084838867,159707601148,26.0,0.08786013066399612,0.10169504847387056,
2000-11-27,22.71674346923828,107690655691,26.93000030517578,-0.06906976813646526,-0.04000016809873108,
2000-11-28,22.23590087890625,63623002519,27.639999389648438,-0.08113617577234566,-0.060897827777566804,
2000-11-29,21.755046844482422,73151677484,27.489999771118164,-0.0012821976516461664,-0.006825546012243389,
2000-11-30,21.514745712280273,121708583142,29.649999618530273,-0.06834036756411777,-0.07560114464135104,
2000-12-01,21.995594024658203,104125416483,27.479999542236328,0.0025325829400728583,0.052044298889032614,
2000-12-04,21.154159545898438,46402605085,27.780000686645508,0.024389353067016284,-0.024735066410169537,
2000-12-05,21.274436950683594,89459185698,24.989999771118164,0.1014180145493151,0.09420298027618945,
2000-12-06,21.39447593688965,116992933196,25.06999969482422,-0.04497781841988013,-0.03973490431125992,
2000-12-07,21.87531852722168,95605339286,25.34000015258789,-0.018290247650479485,-0.006896699019130592,
2000-12-08,21.635011672973633,78859568253,22.40999984741211,0.12091736858674951,0.10069396308473277,
2000-12-11,21.635011672973633,73807371858,23.510000228881836,0.06960239651676647,0.01261887401356021,
2000-12-12,22.23590087890625,143221466422,24.8799991607666,-0.06233432971764663,-0.037383283917868604,
2000-12-13,22.115629196166992,38686726331,23.6299991607666,-0.06480691574921638,-0.03236233247025422,
2000-12-14,21.755046844482422,48019688732,24.860000610351562,-0.010255200473569537,-0.003344446787411526,
2000-12-15,21.154159545898438,48902934635,26.549999237060547,-0.023287907680591857,0.0,
2000-12-18,20.312728881835938,56883986726,27.700000762939453,0.0058225522164356835,-0.04698022773744537,
2000-12-19,20.192691802978516,94536729942,27.170000076293945,-0.008983951363075171,0.017606127636121238,
2000-12-20,19.59157371520996,93251563970,31.739999771118164,-0.0647402972537402,-0.05190333590037155,
2000-12-21,18.990686416625977,72586742077,29.65999984741211,-0.007728348898375259,-0.029197126830319498,
2000-12-22,18.7503719329834,110292068333,27.549999237060547,0.09663799797257044,0.03007523734966977,
2000-12-25,18.7503719329834,0,27.549999237060547,0.09663799797257044,0.03007523734966977,
2000-12-26,18.26951789855957,51800030525,28.729999542236328,-0.014068257575363674,-0.010948908071020336,
2000-12-27,18.02921485900879,70824474913,28.139999389648438,0.04278958706122271,0.014760112569402128,
2000-12-28,19.230993270874023,123757400996,26.56999969482422,-0.0006958733868539513,0.0072728835144355575,
2000-12-29,19.11094856262207,126381270066,26.850000381469727,-0.04412909195083481,-0.0036104146346664923,
2001-01-01,19.11094856262207,0,26.850000381469727,-0.04412909195083481,-0.0036104146346664923,
2001-01-02,20.072425842285156,109761621667,29.989999771118164,-0.010873795579166678,0.021739025359184927,
2001-01-03,19.35126304626465,110639113891,26.600000381469727,0.1751409967438735,0.09574496004018784,
2001-01-04,20.433008193969727,234113138928,26.969999313354492,-0.024513980245700173,0.0,
2001-01-05,21.755046844482422,200624646603,28.670000076293945,-0.05553683411418553,0.04207097053589881,
2001-01-08,21.514745712280273,193371911891,29.84000015258789,0.027077461839389194,-0.01242223526055597,
2001-01-09,22.356168746948242,156022413782,27.989999771118164,-0.005093072589379077,0.05660399596631782,
2001-01-10,22.59647560119629,115662646051,26.799999237060547,0.03153834868096084,0.0476189305790915,
2001-01-11,22.23590087890625,126919807712,25.790000915527344,0.05833634569397228,0.0,
2001-01-12,22.59647560119629,94983533704,24.559999465942383,-0.026304755218223064,0.017045369437102886,
2001-01-15,22.71674346923828,89597298981,24.559999465942383,-0.026304755218223064,0.017045369437102886,
2001-01-16,24.27910804748535,261560243776,25.280000686645508,-0.04969207273356291,-0.0251398519159165,
2001-01-17,24.27910804748535,224263841163,24.93000030517578,0.06275493717206104,0.08022915125735852,
2001-01-18,24.51964569091797,233121389730,23.3700008392334,0.07187784465986868,0.07161833615028601,
2001-01-19,24.51964569091797,0,23.239999771118164,-0.009158735549185226,-0.007425509436003397,
2001-01-22,24.51964569091797,0,23.25,-0.016749077629837128,-0.04239412617135385,
2001-01-23,24.51964569091797,0,21.56999969482422,0.006106986601576159,0.03906242697750795,
2001-01-24,24.51964569091797,0,22.030000686645508,0.014963855053677255,-0.007518640174381974,
2001-01-25,24.51964569091797,0,22.639999389648438,-0.040865986520727704,-0.025252662985492225,
2001-01-26,24.51964569091797,0,22.56999969482422,-0.0005341088899957214,-0.07512958377586687,
2001-01-29,23.317642211914062,162287082317,22.610000610351562,0.03318562239433165,-0.02386564368347266,
2001-01-30,23.798480987548828,104442681234,22.56999969482422,0.018338098219705445,0.059228677130263474,
2001-01-31,25.36085319519043,225187996096,22.020000457763672,0.004968603948096062,0.04638071552981593,
2001-02-01,24.399377822875977,114697036302,21.65999984741211,-0.006528389922637268,-0.012013122568948598,
2001-02-02,24.159069061279297,159626108062,21.950000762939453,-0.05445344284195908,-0.03018851779892817,
2001-02-05,23.678218841552734,131682770311,22.190000534057617,-0.04178536533828625,-0.04928715568802655,
2001-02-06,23.557941436767578,118522811741,21.979999542236328,0.0061148076540165075,-0.06411999902501464,
2001-02-07,21.995594024658203,236950264906,21.670000076293945,-0.04016046689449393,-0.02575301005794739,
2001-02-08,21.755046844482422,94213749009,21.459999084472656,-0.012585296848672267,0.050872735733699104,
2001-02-09,21.995594024658203,128952451939,22.030000686645508,-0.007112731859016286,-0.02562867822089976,
2001-02-12,22.115629196166992,65390573400,21.920000076293945,0.02775723737623248,0.03604475613787872,
2001-02-13,23.557941436767578,99125740632,21.3700008392334,-0.019351213585784843,0.022566908755082604,
2001-02-14,22.59647560119629,79813354005,21.520000457763672,0.0782012304210482,0.03310355163416201,
